,minimum,maximum
CHOPT_MYRS_MYRS_c,0.0,18.62072898133564
CHOPT_MYRS_PALM_c,0.0,18.620902681146177
CHOPT_MYRS_HDE_c,0.0,18.620902681112632
CHOPT_MYRS_STC_c,0.0,18.620728981384698
CHOPT_MYRS_OLE_c,0.0,18.620902681124228
CHOPT_MYRS_EPA_c,0.0,18.62072898137873
CHOPT_MYRS_DHA_c,0.0,18.62072898124609
CHOPT_PALM_MYRS_c,0.0,18.62072898113224
CHOPT_PALM_PALM_c,0.0,18.620934945933215
CHOPT_PALM_HDE_c,0.0,18.620950747074776
CHOPT_PALM_STC_c,0.0,18.6207289813464
CHOPT_PALM_OLE_c,0.0,18.620958813145158
CHOPT_PALM_EPA_c,0.0,18.620728981544957
CHOPT_PALM_DHA_c,0.0,18.62072898117935
CHOPT_HDE_MYRS_c,0.0,18.620728981323094
CHOPT_HDE_PALM_c,0.0,18.621051126462255
CHOPT_HDE_HDE_c,0.0,18.621287146205038
CHOPT_HDE_STC_c,0.0,18.620728981282042
CHOPT_HDE_OLE_c,0.0,18.620728981374263
CHOPT_HDE_EPA_c,0.0,18.620728981374285
CHOPT_HDE_DHA_c,0.0,18.620728981395988
CHOPT_STC_MYRS_c,0.0,18.620728981236013
CHOPT_STC_PALM_c,0.0,18.62072898136548
CHOPT_STC_HDE_c,0.0,18.620728981305433
CHOPT_STC_STC_c,0.0,18.620728981565875
CHOPT_STC_OLE_c,0.0,18.6207289813746
CHOPT_STC_EPA_c,0.0,18.620728981308442
CHOPT_STC_DHA_c,0.0,18.62072898137258
CHOPT_OLE_MYRS_c,0.0,18.62072898136531
CHOPT_OLE_PALM_c,0.0,18.621015201319018
CHOPT_OLE_HDE_c,0.0,18.621217333968627
CHOPT_OLE_STC_c,0.0,18.620728981324223
CHOPT_OLE_OLE_c,0.0,18.62072898129532
CHOPT_OLE_EPA_c,0.0,18.620728981249606
CHOPT_OLE_DHA_c,0.0,18.620728981249776
CHOPT_EPA_MYRS_c,0.0,18.621318106325678
CHOPT_EPA_PALM_c,0.0,18.621683693931807
CHOPT_EPA_HDE_c,0.0,18.62185306418578
CHOPT_EPA_STC_c,0.0,18.621318106220034
CHOPT_EPA_OLE_c,0.0,18.62268034771019
CHOPT_EPA_EPA_c,0.0,18.62131810617363
CHOPT_EPA_DHA_c,0.0,18.621318106059867
CHOPT_DHA_MYRS_c,0.0,18.620871399897236
CHOPT_DHA_PALM_c,0.0,18.621077364349567
CHOPT_DHA_HDE_c,0.0,18.621179539874372
CHOPT_DHA_STC_c,0.0,18.620871399750595
CHOPT_DHA_OLE_c,0.0,18.6213986432998
CHOPT_DHA_EPA_c,0.0,18.620871399640578
CHOPT_DHA_DHA_c,0.0,18.62087139963619
PCD12DS_MYRS_LNA_sn2_c,0.0,0.02413466827797371
PCD12DS_PALM_LNA_sn2_c,0.0,0.02413466827796824
PCD12DS_HDE_LNA_sn2_c,0.0,0.02413466827802075
PCD12DS_STC_LNA_sn2_c,0.0,0.024134668278064323
PCD12DS_LNA_MYRS_sn1_c,0.0,0.02413466827807645
PCD12DS_LNA_PALM_sn1_c,0.0,0.024134668278009277
PCD12DS_LNA_HDE_sn1_c,0.0,0.02413466827800526
