,minimum,maximum
PAPA_OLE_MYRS_c,0.0,67.24725398395094
PAPA_OLE_PALM_h,0.0,0.0003459609466108751
PAPA_OLE_PALM_c,0.0,67.24725398416135
PAPA_OLE_HDE_h,0.0,0.00034642702508011345
PAPA_OLE_HDE_c,0.0,67.24725398422464
PAPA_OLE_STC_c,0.0,67.24725398399136
PAPA_OLE_OLE_c,0.0,67.24725398395083
PAPA_OLE_EPA_c,0.0,67.24725398390295
PAPA_OLE_DHA_c,0.0,67.24725398398905
PAPA_EPA_MYRS_c,0.0,67.24725398414988
PAPA_EPA_PALM_h,-5.98494447355822e-21,0.00039330531799987246
PAPA_EPA_PALM_c,0.0,67.24726634734058
PAPA_EPA_HDE_h,5.8324866745724615e-06,0.0004000699592937828
PAPA_EPA_HDE_c,0.0,67.24727022482466
PAPA_EPA_STC_c,0.0,67.24725398405428
PAPA_EPA_OLE_c,0.0,67.2473000528021
PAPA_EPA_EPA_c,0.0,67.24725909824046
PAPA_EPA_DHA_c,0.0,67.24725398394393
PAPA_DHA_MYRS_c,0.0,67.24725398403824
PAPA_DHA_PALM_c,0.0,67.24726094949857
PAPA_DHA_HDE_c,0.0,67.24726121072874
PAPA_DHA_STC_c,0.0,67.24725398402413
PAPA_DHA_OLE_c,0.0,67.24727181441936
PAPA_DHA_EPA_c,1.4550697094965972e-06,67.24726218199625
PAPA_DHA_DHA_c,0.0,67.24725398402734
CHOPT_MYRS_MYRS_c,0.0,22.851437631125567
CHOPT_MYRS_PALM_c,0.0,22.851441547156817
CHOPT_MYRS_HDE_c,0.0,22.851441547303267
CHOPT_MYRS_STC_c,0.0,22.851437631126352
CHOPT_MYRS_OLE_c,0.0,22.85144154718781
CHOPT_MYRS_EPA_c,0.0,22.851437631225604
CHOPT_MYRS_DHA_c,0.0,22.851437631095486
CHOPT_PALM_MYRS_c,0.0,22.851437631146347
CHOPT_PALM_PALM_c,0.0,22.8514422747061
CHOPT_PALM_HDE_c,0.0,22.851442630868913
CHOPT_PALM_STC_c,0.0,22.851437631058324
CHOPT_PALM_OLE_c,0.0,22.851442812782647
CHOPT_PALM_EPA_c,0.0,22.85143763110559
CHOPT_PALM_DHA_c,0.0,22.851437631208228
CHOPT_HDE_MYRS_c,0.0,22.85143763116167
CHOPT_HDE_PALM_c,0.0,22.851444894071875
CHOPT_HDE_HDE_c,0.0,22.85145021515498
CHOPT_HDE_STC_c,0.0,22.851437631181586
CHOPT_HDE_OLE_c,0.0,22.851437631217458
CHOPT_HDE_EPA_c,0.0,22.851437631139316
CHOPT_HDE_DHA_c,0.0,22.85143763110658
CHOPT_STC_MYRS_c,0.0,22.85143763118193
CHOPT_STC_PALM_c,0.0,22.85143763114073
CHOPT_STC_HDE_c,0.0,22.851437631117932
CHOPT_STC_STC_c,0.0,22.851437631089194
CHOPT_STC_OLE_c,0.0,22.851437631159712
CHOPT_STC_EPA_c,0.0,22.851437631157097
CHOPT_STC_DHA_c,0.0,22.851437631087684
CHOPT_OLE_MYRS_c,0.0,22.851437631106755
CHOPT_OLE_PALM_c,0.0,22.85144408407571
CHOPT_OLE_HDE_c,0.0,22.851448641205927
CHOPT_OLE_STC_c,0.0,22.851437631122913
CHOPT_OLE_OLE_c,0.0,22.851437631092594
CHOPT_OLE_EPA_c,0.0,22.85143763120304
CHOPT_OLE_DHA_c,0.0,22.85143763102048
CHOPT_EPA_MYRS_c,0.0,22.851450913218496
CHOPT_EPA_PALM_c,0.0,22.851459155526502
CHOPT_EPA_HDE_c,0.0,22.85146297419565
CHOPT_EPA_STC_c,0.0,22.85145091315944
CHOPT_EPA_OLE_c,0.0,22.851481625581528
CHOPT_EPA_EPA_c,0.0,22.851450913288915
CHOPT_EPA_DHA_c,0.0,22.851450913149833
CHOPT_DHA_MYRS_c,0.0,22.851440841961455
CHOPT_DHA_PALM_c,0.0,22.851445485621763
CHOPT_DHA_HDE_c,0.0,22.851447789144757
CHOPT_DHA_STC_c,0.0,22.85144084196163
CHOPT_DHA_OLE_c,0.0,22.85145272900981
CHOPT_DHA_EPA_c,0.0,22.851440842007797
CHOPT_DHA_DHA_c,0.0,22.85144084200859
PCD12DS_MYRS_LNA_sn2_c,0.0,0.000544127651151209
PCD12DS_PALM_LNA_sn2_c,0.0,0.0005441276452953519
PCD12DS_HDE_LNA_sn2_c,0.0,0.0005441276453178961
